OBJECTID,FRAREGION,RROWNER1,RROWNER2,TRKRGHTS1,TRKRGHTS2,STRACNET,SIGSYS,PASSNGR,RAIL_TYPE,ABAND_YR,SOURCE,SEGMENT_MILES,FULL_NAME,FULLNAME_ABBR,SHAPE.LEN
6279,8,BNSF, , , , ,Unk, ,A,2000,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,3.26186033,Burlington Northen Santa Fe Railway,BNSF,0.0675858992440691
6280,8,BNSF, ,AMTK, ,S,ABS,A,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.76179358,Burlington Northen Santa Fe Railway,BNSF,0.0381348470637897
6281,8, , , , , ,Unk, ,A,2001,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.29203868,Unable to resolve name,Unknown,0.00598646606398516
6282,8,BNSF, ,AMTK, ,S,CTC,A,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.57632737,Burlington Northen Santa Fe Railway,BNSF,0.0115850449001478
6283,8,BNSF, , , , ,ABS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.07727712,Burlington Northen Santa Fe Railway,BNSF,0.00154040236498789
6284,8,BNSF, , , , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.18822269,Burlington Northen Santa Fe Railway,BNSF,0.00375783576812879
6285,8,BNSF, , , , ,MAN, ,A,2004,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,4.88409304,Burlington Northen Santa Fe Railway,BNSF,0.105588453132595
6286,8,CPRS, , , , ,Unk, ,A,1958,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,7.06816641,Canadian Pacific Railway,CPRS,0.155058704451007
6287,8,RRVW, , , , ,Unk, ,A,1980,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.35098484,Red River Valley and Western Railroad,RRVW,0.00582467900703989
6288,8,BNSF, , , , ,MAN, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.23888072,Burlington Northen Santa Fe Railway,BNSF,0.00480158045094218
6289,8,MHC,BNSF, , , ,MAN, ,A,2007,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,4.49488368,Mohall Central Railroad,MHC,0.0650443295215944
6290,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.20645918,Burlington Northen Santa Fe Railway,BNSF,0.00414474165328419
6291,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.14306154,Burlington Northen Santa Fe Railway,BNSF,0.00244889308810563
6292,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.7279788,Canadian Pacific Railway,CPRS,0.0139186224673123
6293,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.75675939,Canadian Pacific Railway,CPRS,0.0339293709456261
6294,8,RRVW, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.09443248,Red River Valley and Western Railroad,RRVW,0.001863160726395
6295,8,RRVW, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.15332199,Red River Valley and Western Railroad,RRVW,0.00253056596713536
6296,8,RRVW, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.40570256,Red River Valley and Western Railroad,RRVW,0.0066226422391491
6297,8,RRVW, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.13122214,Red River Valley and Western Railroad,RRVW,0.00199634134063583
6298,8,RRVW, , , , ,Unk, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.31019848,Red River Valley and Western Railroad,RRVW,0.00473506454885257
6299,8,DMVW, ,CPRS, , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,13.71189727,Dakota Missouri Valley and Western Railroad,DMVW,0.293419504600945
6300,8,BNSF, , , , ,Unk, ,A,1986,Primary source was ND_HUB; adjusted to imagery,5.64683356,Burlington Northen Santa Fe Railway,BNSF,0.093526093772294
6301,8,BNSF, , , , ,MAN, ,O,0,Primary source was NTAD; adjusted to imagery; additional attributes from ND_HUB,0.32849716,Burlington Northen Santa Fe Railway,BNSF,0.00628425090260707
6302,8,BNSF, , , , ,ABS, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.49060736,Burlington Northen Santa Fe Railway,BNSF,0.00720339241757199
6303,8,RRVW, , , , ,Unk, ,A,2000,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.18574261,Red River Valley and Western Railroad,RRVW,0.00385055560700612
6304,8, , , , , ,Unk, ,A,1992,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.30448719,Unable to resolve name,Unknown,0.00644074812694477
6305,8,CPRS,CPRS,CPRS, , ,TWC, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.18471929,Canadian Pacific Railway,CPRS,0.00350716678082316
6306,8,DMVW, ,CPRS, , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.17421616,Dakota Missouri Valley and Western Railroad,DMVW,0.00362394949017471
6307,8,DMVW, , , , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.35820441,Dakota Missouri Valley and Western Railroad,DMVW,0.00745656540210694
6308,8,RRVW, , , , ,Unk, ,A,2002,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,7.3196804,Red River Valley and Western Railroad,RRVW,0.108104766483471
6309,8,RRVW, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.35277826,Red River Valley and Western Railroad,RRVW,0.00736195336986607
6310,8,BNSF, , , ,S,CTC, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.06097903,Burlington Northen Santa Fe Railway,BNSF,0.00123757331997421
6231,8,BNSF, , , , ,Unk, ,O,0,Primary source was NTAD; adjusted to imagery; additional attributes from ND_HUB,0.22503016,Burlington Northen Santa Fe Railway,BNSF,0.00339173554588748
6232,8,DMVW, , , , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,12.85358485,Dakota Missouri Valley and Western Railroad,DMVW,0.259355372447134
6233,8,RRVW, , , , ,Unk, ,A,2000,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,15.19637632,Red River Valley and Western Railroad,RRVW,0.31859043620412
6234,8, , , , , ,Unk, ,A,1984,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,20.0082,Unable to resolve name,Unknown,0.346390561684148
6235,8,NPR, ,CPRS, , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.07605932,Northern Plains Railroad,NPR,0.00164538552666693
6236,8,BNSF, , , , ,ABS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.40633832,Burlington Northen Santa Fe Railway,BNSF,0.00858794706623019
6237,8,BNSF, , , , ,ABS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.09804283,Burlington Northen Santa Fe Railway,BNSF,0.00207114788525518
6238,8,BNSF, , , , ,Unk, ,A,2004,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.16695825,Burlington Northen Santa Fe Railway,BNSF,0.0033935376309341
6239,8,BNSF, , , , ,ABS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,7.50793988,Burlington Northen Santa Fe Railway,BNSF,0.151790732082996
6240,8,RRVW, , , , ,Unk, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.29445834,Red River Valley and Western Railroad,RRVW,0.0047652982919696
6241,8,BNSF, , , , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.62437109,Burlington Northen Santa Fe Railway,BNSF,0.011972923701962
6242,8,BNSF, , , , ,ABS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,42.82349252,Burlington Northen Santa Fe Railway,BNSF,0.846409287638402
6243,8,BNSF, , , , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.35397281,Burlington Northen Santa Fe Railway,BNSF,0.00710958982654147
6244,8,BNSF, , , , ,ABS, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.15808128,Burlington Northen Santa Fe Railway,BNSF,0.00325397350772609
6245,8,CPRS, ,CPRS, , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,8.760685,Canadian Pacific Railway,CPRS,0.19218390907005
6246,8,DMVW, ,CPRS,BNSF, ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.34465935,Dakota Missouri Valley and Western Railroad,DMVW,0.00737928459342866
6247,8,RRVW, , , , ,Unk, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,5.74646776,Red River Valley and Western Railroad,RRVW,0.0930918646961527
6248,8,SOO, , , , ,Unk, ,A,1991,Primary source was ND_HUB; adjusted to imagery,2.40013107,Soo Line Railroad,SOO,0.0413899126461132
6249,8,BNSF, ,AMTK, ,S,CTC,A,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,2.16293476,Burlington Northen Santa Fe Railway,BNSF,0.0457097219404684
6250,8,BNSF, , , , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,5.41850402,Burlington Northen Santa Fe Railway,BNSF,0.0784285834947418
6251,8,BNSF, ,AMTK, , ,ABS,A,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.70640029,Burlington Northen Santa Fe Railway,BNSF,0.0249159824052455
6252,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.20979739,Burlington Northen Santa Fe Railway,BNSF,0.00447386368236756
6253,8,CPRS, , , , ,OCS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,12.71588993,Canadian Pacific Railway,CPRS,0.249211730400907
6254,8,RRVW, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.6767937,Red River Valley and Western Railroad,RRVW,0.0142762599440758
6255,8,NPR, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.32416226,Unable to resolve name,Unknown,0.00674183739792163
6256,8,NPR, ,CPRS, , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.60578631,Northern Plains Railroad,NPR,0.0132203527004978
6257,8,NPR, ,CPRS, , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.36809596,Northern Plains Railroad,NPR,0.00803311275184589
6258,8,NPR, , , , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,3.5307929,Northern Plains Railroad,NPR,0.0759342442226825
6259,8,CPRS, , , , ,Unk, ,A,7777,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.16213862,Canadian Pacific Railway,CPRS,0.00317649875981629
6260,8,BNSF, ,AMTK, ,S,CTC,A,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.18981865,Burlington Northen Santa Fe Railway,BNSF,0.00375628292669201
6261,8,BNSF, , , , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.3090823,Burlington Northen Santa Fe Railway,BNSF,0.00447472995867581
6262,8,BNSF, , , , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.20320483,Burlington Northen Santa Fe Railway,BNSF,0.00374005820975881
6263,8,BNSF, ,YSVR, , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.18326079,Burlington Northen Santa Fe Railway,BNSF,0.00266226447107601
6264,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.33409891,Burlington Northen Santa Fe Railway,BNSF,0.00552319026824854
6265,8,BNSF, , , , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,5.92895561,Burlington Northen Santa Fe Railway,BNSF,0.0894288287288414
6266,8,RRVW, , , , ,Unk, ,O,0,Primary source was NTAD; adjusted to imagery,0.3839768,Red River Valley and Western Railroad,RRVW,0.00744113847280853
6267,8,BNSF, , , , ,MAN, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.74103047,Burlington Northen Santa Fe Railway,BNSF,0.0130184558037992
6268,8,BNSF, ,AMTK, ,S,CTC,,O,0,Primary source was NTAD; adjusted to imagery,1.78721522,Burlington Northen Santa Fe Railway,BNSF,0.0377396567386571
6269,8,CPRS,RRVW, , , ,Unk, ,O,0,Primary source was NTAD; adjusted to imagery,0.16415445,Canadian Pacific Railway,CPRS,0.00330475744863321
6270,8,RRVW, , , , ,Unk, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,7.08546202,Red River Valley and Western Railroad,RRVW,0.108326893559267
6271,8,BNSF, , , , ,ABS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.74781711,Burlington Northen Santa Fe Railway,BNSF,0.0148740248517927
6272,8,BNSF, , , ,S,CTC, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,5.43599898,Burlington Northen Santa Fe Railway,BNSF,0.109998989093117
6273,8,RRVW, , , , ,Unk, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,11.36439784,Red River Valley and Western Railroad,RRVW,0.2276872523421
6274,8,BNSF, , , , ,ABS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.03997677,Burlington Northen Santa Fe Railway,BNSF,0.000793696767037009
6275,8,BNSF, , , , ,Unk, ,A,1981,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.48482868,Burlington Northen Santa Fe Railway,BNSF,0.00925636066008201
6276,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.30139852,Burlington Northen Santa Fe Railway,BNSF,0.00628670121552703
6277,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.34354446,Burlington Northen Santa Fe Railway,BNSF,0.00743694429249229
6278,8,BNSF, ,AMTK, , ,ABS,A,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.46631408,Burlington Northen Santa Fe Railway,BNSF,0.00681082794958396
6167,8,BNSF, , , , ,MAN, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.33452539,Burlington Northen Santa Fe Railway,BNSF,0.00610098284606374
6168,8,BNSF, ,YSVR, , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.40328679,Burlington Northen Santa Fe Railway,BNSF,0.00588023677379984
6169,8,BNSF, ,YSVR, , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.35558023,Burlington Northen Santa Fe Railway,BNSF,0.00518759862569917
6170,8,BNSF, ,YSVR, , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.21768911,Burlington Northen Santa Fe Railway,BNSF,0.00316771968203276
6171,8,BNSF, ,YSVR, , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.14491937,Burlington Northen Santa Fe Railway,BNSF,0.00210712390402362
6172,8,BNSF, ,YSVR, , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,2.05778141,Burlington Northen Santa Fe Railway,BNSF,0.0299187020552975
6173,8,BNSF, ,YSVR, , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.28335185,Burlington Northen Santa Fe Railway,BNSF,0.00412588792427643
6174,8,BNSF, ,YSVR, , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.06219029,Burlington Northen Santa Fe Railway,BNSF,0.000916323195780288
6175,8,RRVW, , , , ,Unk, ,A,1993,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.19611325,Red River Valley and Western Railroad,RRVW,0.00323972034594417
6176,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.66836099,Burlington Northen Santa Fe Railway,BNSF,0.0348146673259635
6177,8,BNSF, , , , ,ABS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.20130572,Burlington Northen Santa Fe Railway,BNSF,0.00425464402929187
6178,8,RRVW, , , , ,Unk, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,5.9924792,Red River Valley and Western Railroad,RRVW,0.12509853569363
6179,8,BNSF, , , , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,16.41553788,Burlington Northen Santa Fe Railway,BNSF,0.323169768264972
6180,8,BNSF, , , , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.28029733,Burlington Northen Santa Fe Railway,BNSF,0.0207195078016034
6181,8,DMVW, ,CPRS, , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,5.91723111,Dakota Missouri Valley and Western Railroad,DMVW,0.0954372742957666
6182,8,BNSF, , , , ,MAN, ,O,0,Primary source was NTAD; adjusted to imagery,0.39321786,Burlington Northen Santa Fe Railway,BNSF,0.00788475046938674
6183,8,BNSF, , , ,S,TWC, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.02064166,Burlington Northen Santa Fe Railway,BNSF,0.0215130761635277
6184,8,CPRS, , , , ,Unk, ,A,1958,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,7.34199289,Canadian Pacific Railway,CPRS,0.161061848180376
6185,8,BNSF, , , , ,Unk, ,A,2002,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,7.422866,Burlington Northen Santa Fe Railway,BNSF,0.156308659950856
6186,8,NPR, ,CPRS, , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,10.93883493,Northern Plains Railroad,NPR,0.238511906013224
6187,8,BNSF, , , , ,MAN, ,O,0,Primary source was NTAD; adjusted to imagery; additional attributes from ND_HUB,0.11329024,Burlington Northen Santa Fe Railway,BNSF,0.00164040017597673
6188,8,RRVW, , , , ,Unk, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.1051568,Red River Valley and Western Railroad,RRVW,0.00213902215556595
6189,8,BNSF, , , , ,ABS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.31682623,Burlington Northen Santa Fe Railway,BNSF,0.0274020929831666
6190,8,DMVW, , , , ,MAN, ,A,2005,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,7.66485841,Dakota Missouri Valley and Western Railroad,DMVW,0.119254391214473
6191,8,CPRS, , , , ,OCS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,2.00013488,Canadian Pacific Railway,CPRS,0.0336153847717707
6192,8,BNSF, , , , ,Unk, ,A,1999,Primary source was ND_HUB; adjusted to imagery,0.88633779,Burlington Northen Santa Fe Railway,BNSF,0.0172635448072168
6193,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.01878238,Burlington Northen Santa Fe Railway,BNSF,0.000401521560885589
6194,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.01348541,Burlington Northen Santa Fe Railway,BNSF,0.000288286688150875
6195,8,RRVW, , , , ,Unk, ,A,1997,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,11.87931254,Red River Valley and Western Railroad,RRVW,0.24239734898524
6196,8,BNSF, , , , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,4.72754306,Burlington Northen Santa Fe Railway,BNSF,0.0744505182712592
6197,8,BNSF, ,AMTK, , ,ABS,A,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,6.1104568,Burlington Northen Santa Fe Railway,BNSF,0.13059725984853
6198,8,BNSF, , , , ,CTC, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.56309929,Burlington Northen Santa Fe Railway,BNSF,0.00994586130954972
6199,8,BNSF, , , , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.29653096,Burlington Northen Santa Fe Railway,BNSF,0.00581931243906319
6200,8,BNSF, , , , ,ABS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,5.45725689,Burlington Northen Santa Fe Railway,BNSF,0.114045916519685
6201,8,CPRS, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.22254493,Canadian Pacific Railway,CPRS,0.00412062089904584
6202,8,BNSF, , , , ,MAN, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.54832405,Burlington Northen Santa Fe Railway,BNSF,0.0110261924315062
6203,8,DMVW, ,CPRS, , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.18916549,Dakota Missouri Valley and Western Railroad,DMVW,0.00390010682065083
6204,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.63307307,Burlington Northen Santa Fe Railway,BNSF,0.0124607767185094
6205,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.18556404,Burlington Northen Santa Fe Railway,BNSF,0.00391385400973069
6206,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.16463228,Burlington Northen Santa Fe Railway,BNSF,0.00347315249198376
6207,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.12400875,Burlington Northen Santa Fe Railway,BNSF,0.00261567799865064
6208,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.39019003,Burlington Northen Santa Fe Railway,BNSF,0.00811560154755219
6209,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.18231036,Burlington Northen Santa Fe Railway,BNSF,0.00380084657655579
6210,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.19513295,Burlington Northen Santa Fe Railway,BNSF,0.00410965630395433
6211,8,BNSF, , , , ,ABS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.45903194,Burlington Northen Santa Fe Railway,BNSF,0.0266744309323305
6212,8,DMVW, ,CPRS, , ,MAN, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.26055668,Dakota Missouri Valley and Western Railroad,DMVW,0.00384018981096223
6213,8,CPRS, , , , ,OCS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,10.7841566,Canadian Pacific Railway,CPRS,0.184890153857046
6214,8,BNSF, , , , ,ABS, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.0856978,Burlington Northen Santa Fe Railway,BNSF,0.00181069342638808
6215,8,BNSF, , , , ,MAN, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.54572373,Burlington Northen Santa Fe Railway,BNSF,0.00792958591330932
6216,8,BNSF, ,AMTK, ,S,ABS,A,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.50389264,Burlington Northen Santa Fe Railway,BNSF,0.0325538537020381
6217,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.31692661,Burlington Northen Santa Fe Railway,BNSF,0.0285064034772435
6218,8,BNSF, , , , ,Unk, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.51164314,Burlington Northen Santa Fe Railway,BNSF,0.00740876132455821
6488,8,BNSF, , , ,S,CTC, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.39653592,Burlington Northen Santa Fe Railway,BNSF,0.00802104553374466
6489,8,BNSF, , , ,S,CTC, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.38675781,Burlington Northen Santa Fe Railway,BNSF,0.00779915385757975
6490,8,BNSF, , , ,S,CTC, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,0.3853313,Burlington Northen Santa Fe Railway,BNSF,0.00778232733090719
6491,8,BNSF, , , ,S,CTC, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.97697599,Burlington Northen Santa Fe Railway,BNSF,0.039839721974111
6492,8,BNSF, , , ,S,CTC, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.97717419,Burlington Northen Santa Fe Railway,BNSF,0.0398420827308287
6493,8,BNSF, , , ,S,CTC, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.87136733,Burlington Northen Santa Fe Railway,BNSF,0.0393392372763817
6494,8,BNSF, , , ,S,CTC, ,O,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,1.87139382,Burlington Northen Santa Fe Railway,BNSF,0.0393394960642795
6495,8,BNSF, , , ,S,CTC, ,M,0,Primary source was TIGER; imagery used for adjustments; NTAD/NDHUB used for additional attributes,5.07328527,Burlington Northen Santa Fe Railway,BNSF,0.106624259327382
